# t,S,E‡
5.002511946478640340e-19,1.000000000000000000e+00,0.000000000000000000e+00
5.049667206045584781e-19,1.000000000000000000e+00,0.000000000000000000e+00
5.110506569973845454e-19,1.000000000000000000e+00,0.000000000000000000e+00
5.171345933902105163e-19,1.000000000000000000e+00,0.000000000000000000e+00
5.232185297830365836e-19,1.000000000000000000e+00,0.000000000000000000e+00
5.240178316373096297e-19,1.000000000000000000e+00,0.000000000000000000e+00
5.293024661758625545e-19,1.000000000000000000e+00,0.000000000000000000e+00
5.353864025686885255e-19,1.000000000000000000e+00,0.000000000000000000e+00
5.414703389615145927e-19,1.000000000000000000e+00,0.000000000000000000e+00
5.475542753543405637e-19,1.000000000000000000e+00,0.000000000000000000e+00
5.489136074270802675e-19,1.000000000000000000e+00,0.000000000000000000e+00
5.536382117471665346e-19,1.000000000000000000e+00,0.000000000000000000e+00
5.597221481399926019e-19,1.000000000000000000e+00,0.000000000000000000e+00
5.658060845328185728e-19,1.000000000000000000e+00,0.000000000000000000e+00
5.718900209256446401e-19,1.000000000000000000e+00,0.000000000000000000e+00
5.749921667306064115e-19,1.000000000000000000e+00,0.000000000000000000e+00
5.779739573184706110e-19,1.000000000000000000e+00,0.000000000000000000e+00
5.840578937112965820e-19,1.000000000000000000e+00,0.000000000000000000e+00
5.901418301041226492e-19,1.000000000000000000e+00,0.000000000000000000e+00
5.962257664969486202e-19,1.000000000000000000e+00,0.000000000000000000e+00
6.023097028897745912e-19,1.000000000000000000e+00,0.000000000000000000e+00
6.023097028897765171e-19,1.000000000000000000e+00,0.000000000000000000e+00
